25.0,16.5,8.0
25.0,16.25,8.125
24.5,20.75,10.125
24.5,20.0,8.9375
24.5,18.5,9.0625
24.5,18.0,8.8125
24.5,18.0,8.125
24.5,17.0,8.300000190734863
24.5,16.0,6.75
24.375,17.0,8.625
24.25,20.0,10.125
24.25,16.5,8.5
24.125,18.0,8.5625
24.125,18.0,8.0625
24.125,17.125,8.875
24.0,20.0,9.1875
24.0,19.5,9.3125
24.0,19.0,8.125
24.0,19.0,8.0
24.0,18.0,9.899999618530273
24.0,18.0,7.699999809265137
24.0,17.75,8.125
24.0,17.5,8.3125
24.0,17.125,8.0
24.0,17.0,8.25
24.0,17.0,8.125
24.0,17.0,7.400000095367432
24.0,16.5,7.1875
24.0,16.0,8.100000381469727
24.0,16.0,8.0
23.75,16.75,7.599999904632568
23.75,16.5,7.599999904632568
23.75,16.25,6.5
23.75,16.0,8.125
23.5,19.0,8.300000190734863
23.5,18.0,7.800000190734863
23.5,17.5,8.125
23.5,17.5,8.0625
23.5,17.0,8.125
23.5,16.5,7.0625
23.25,19.75,8.199999809265137
23.25,18.0,7.599999904632568
23.25,15.0,6.0
23.125,18.0,8.4375
23.0,17.0,8.199999809265137
23.0,17.0,7.5
23.0,16.25,6.1875
23.0,16.0,6.375
23.0,15.0,6.400000095367432
23.0,15.0,5.875
23.0,14.5,5.5
22.75,17.25,8.300000190734863
22.6299991607666,16.25,6.875
22.5,15.25,5.5
22.5,14.5,5.5
22.5,14.0,5.5625
22.5,14.0,5.5
22.25,15.75,6.4375
22.0,17.625,8.0625
22.0,16.5,7.375
22.0,16.0,6.125
22.0,15.5,6.400000095367432
22.0,15.5,6.300000190734863
22.0,15.5,5.5625
22.0,15.5,5.375
22.0,15.5,5.3125
22.0,15.25,6.300000190734863
22.0,15.25,5.699999809265137
22.0,15.0,5.4375
22.0,15.0,5.1875
22.0,14.75,5.699999809265137
22.0,14.75,5.625
22.0,14.75,5.5
22.0,14.5,6.400000095367432
22.0,14.5,5.5
22.0,13.5,5.900000095367432
22.0,13.5,5.0
21.75,14.25,5.0
21.75,14.0,5.0
21.5,14.25,6.0
21.5,13.0,4.5
21.25,15.5,5.800000190734863
21.25,15.5,5.75
21.0,17.0,5.599999904632568
21.0,15.25,5.25
21.0,14.5,5.5
21.0,13.5,4.75
21.0,13.0,4.125
21.0,12.0,4.300000190734863
21.0,12.0,4.125
20.75,16.0,5.699999809265137
20.75,15.0,4.900000095367432
20.75,15.0,4.5625
20.5,16.0,5.599999904632568
20.5,15.5,6.159999847412109
20.5,14.0,4.5
20.5,14.0,4.25
20.5,13.5,4.375
20.5,13.5,4.0625
20.5,12.75,4.0
20.299999237060547,14.399999618530273,4.489999771118164
20.25,14.0,5.099999904632568
20.190000534057617,14.0,4.5
20.0,15.5,5.0
20.0,15.0,5.099999904632568
20.0,14.5,4.800000190734863
20.0,14.0,4.875
20.0,14.0,4.0
20.0,13.75,4.1875
20.0,13.5,4.125
20.0,13.5,4.0
20.0,13.5,3.875
20.0,13.25,4.300000190734863
20.0,13.0,4.3125
20.0,13.0,4.1875
20.0,13.0,4.125
20.0,13.0,4.0
20.0,12.880000114440918,3.6875
20.0,12.0,3.625
20.0,11.329999923706055,3.5625
19.5,17.0,5.199999809265137
19.5,12.5,3.5
19.5,12.5,3.4375
19.25,12.5,3.625
19.25,12.25,3.700000047683716
19.0,13.75,4.0625
19.0,12.75,3.6875
19.0,12.5,3.5
19.0,12.5,3.375
19.0,12.25,3.3125
18.75,13.0,3.8125
18.75,12.5,3.25
18.75,12.25,3.4375
18.5,13.25,3.5
18.25,13.0,3.125
18.25,12.75,3.200000047683716
18.200000762939453,15.100000381469727,4.25
18.0,14.0,4.0
18.0,13.5,3.375
18.0,13.0,3.0999999046325684
18.0,12.5,3.200000047683716
18.0,12.0,3.4000000953674316
18.0,12.0,2.875
18.0,11.5,2.6875
18.0,11.0,2.5
17.75,13.5,3.5999999046325684
17.75,11.25,2.75
17.5,12.25,3.0
17.5,11.75,2.5999999046325684
17.5,11.5,2.625
17.25,14.25,3.4000000953674316
17.25,12.0,3.0
17.25,11.5,2.5999999046325684
17.0,12.75,2.8125
17.0,12.0,2.6875
17.0,11.25,2.625
17.0,11.0,2.375
17.0,11.0,2.375
17.0,9.75,2.4000000953674316
32.851200103759766,27.93906593322754,22.052515029907227
30.273195266723633,28.227079391479492,20.567790985107422
31.194011688232422,22.46827507019043,17.912233352661133
30.418289184570312,22.912973403930664,16.83661651611328
29.929729461669922,25.21487045288086,18.174222946166992
30.06584358215332,21.59369468688965,14.494970321655273
28.500207901000977,26.134248733520508,19.137603759765625
29.094938278198242,20.614255905151367,13.304173469543457
28.339353561401367,23.434324264526367,15.667818069458008
28.134889602661133,23.018352508544922,14.327896118164062
29.070068359375,25.290882110595703,18.37240982055664
27.867544174194336,22.79092788696289,15.1460542678833
28.796531677246094,20.596038818359375,13.863068580627441
27.963916778564453,22.10760498046875,15.64911937713623
27.362407684326172,18.62944221496582,11.522926330566406
27.297414779663086,22.6031436920166,14.92275619506836
26.11128044128418,23.390775680541992,14.779292106628418
28.231327056884766,22.304698944091797,15.553869247436523
26.899431228637695,21.912307739257812,14.760302543640137
27.257118225097656,21.728588104248047,12.088980674743652
27.06858253479004,20.752225875854492,11.888895988464355
27.778654098510742,20.934768676757812,11.1548433303833
26.269638061523438,19.093955993652344,10.651918411254883
27.335256576538086,17.651411056518555,12.10280704498291
27.9815673828125,17.495723724365234,10.650581359863281
26.562376022338867,17.3937931060791,9.838335037231445
25.708515167236328,17.208621978759766,8.945881843566895
26.514692306518555,13.421468734741211,8.289936065673828
26.8358211517334,19.404617309570312,11.081316947937012
25.459993362426758,16.260292053222656,8.530884742736816
27.219615936279297,23.0877685546875,15.764509201049805
25.739063262939453,20.989315032958984,12.43807601928711
25.54620361328125,21.91201400756836,12.215171813964844
26.52459716796875,20.76091957092285,12.621753692626953
27.3067626953125,18.739540100097656,10.599987983703613
27.196651458740234,18.773672103881836,9.95758056640625
25.37196159362793,17.205230712890625,8.301385879516602
26.817562103271484,16.277084350585938,8.240402221679688
25.131052017211914,22.43954086303711,11.056300163269043
25.244260787963867,23.04372215270996,14.383649826049805
25.45960807800293,22.28923988342285,12.473973274230957
26.67279815673828,21.49266242980957,14.166049003601074
26.781421661376953,20.6196346282959,10.372406005859375
27.039615631103516,20.89071273803711,13.931129455566406
25.760236740112305,20.699283599853516,10.06509780883789
26.253450393676758,19.99874496459961,10.676787376403809
25.081195831298828,18.722694396972656,10.391351699829102
24.941102981567383,18.2819881439209,9.675572395324707
26.865934371948242,19.278968811035156,10.610876083374023
26.59903335571289,19.574657440185547,10.072036743164062
26.706546783447266,18.95452880859375,10.648907661437988
25.850383758544922,17.79503059387207,9.14307975769043
26.076496124267578,18.693256378173828,10.41456413269043
25.356380462646484,17.40729331970215,8.480854988098145
24.888092041015625,16.952138900756836,9.126630783081055
27.002643585205078,17.653156280517578,10.23134994506836
26.03125,17.69609260559082,8.793128967285156
26.1293888092041,17.516185760498047,8.412139892578125
26.328123092651367,15.201862335205078,8.303603172302246
25.483379364013672,14.690701484680176,8.995407104492188
26.521865844726562,16.739957809448242,8.34333324432373
26.63363265991211,16.049774169921875,8.064154624938965
25.176347732543945,21.9896240234375,12.377995491027832
26.53571319580078,18.52588653564453,11.409124374389648
25.612150192260742,19.38212013244629,9.606983184814453
26.48509407043457,18.780960083007812,9.817665100097656
26.40532875061035,18.811504364013672,9.997241020202637
25.960298538208008,18.502973556518555,9.029234886169434
24.925111770629883,17.876352310180664,8.856597900390625
24.674814224243164,18.708654403686523,9.063085556030273
26.187631607055664,18.014408111572266,10.223273277282715
25.50975799560547,16.890377044677734,7.820931434631348
26.53325843811035,16.509519577026367,9.168243408203125
26.459056854248047,21.06046485900879,10.886634826660156
24.89268684387207,18.79808235168457,9.864319801330566
24.742816925048828,17.337617874145508,9.725869178771973
24.22856330871582,15.819232940673828,7.989140510559082
24.35454750061035,17.543052673339844,8.017312049865723
24.169374465942383,19.738374710083008,9.06381893157959
24.546615600585938,17.682634353637695,8.022173881530762
26.009510040283203,17.583106994628906,10.172196388244629
25.750762939453125,18.855777740478516,10.236949920654297
25.96283721923828,18.338438034057617,9.119346618652344
24.078638076782227,17.316421508789062,7.401350975036621
25.276992797851562,18.33482551574707,9.661404609680176
24.378236770629883,17.313737869262695,8.19813060760498
23.85089683532715,17.035228729248047,8.297721862792969
24.336101531982422,17.433862686157227,9.115559577941895
25.65778160095215,16.914043426513672,8.744495391845703
25.369932174682617,17.331436157226562,8.791495323181152
23.82299041748047,16.686458587646484,7.884641170501709
24.407344818115234,17.48664665222168,8.227783203125
24.686695098876953,15.989017486572266,7.595165252685547
25.36190414428711,16.24100112915039,8.177505493164062
24.93104362487793,16.930383682250977,8.186604499816895
24.308000564575195,15.587230682373047,7.568715572357178
23.421293258666992,20.36606788635254,9.491868019104004
23.57642936706543,20.01979637145996,8.609431266784668
25.558931350708008,18.88652992248535,9.643543243408203
24.130857467651367,17.585824966430664,8.476947784423828
24.563657760620117,17.428970336914062,7.888355255126953
25.41326332092285,16.281049728393555,8.258374214172363
23.37653350830078,16.143510818481445,6.5010175704956055
23.247901916503906,16.84746742248535,8.148792266845703
24.60354232788086,19.546037673950195,10.042794227600098
24.449460983276367,15.928133964538574,8.275317192077637
23.092748641967773,18.30341911315918,8.340465545654297
24.190820693969727,17.398683547973633,7.815156936645508
24.668920516967773,16.990652084350586,9.00546932220459
23.60173988342285,20.25191879272461,9.150766372680664
24.53232192993164,19.70111846923828,9.61509895324707
22.996482849121094,18.658109664916992,7.639064311981201
24.698102951049805,18.851858139038086,8.17032527923584
23.14473533630371,17.412221908569336,9.223925590515137
22.916601181030273,17.212533950805664,7.015548229217529
24.399208068847656,17.557668685913086,8.17210865020752
23.681949615478516,17.144153594970703,8.03331470489502
22.90357208251953,17.767940521240234,7.934875965118408
23.558671951293945,17.056468963623047,8.125697135925293
23.942869186401367,16.95583724975586,8.084551811218262
23.469316482543945,16.97274398803711,7.224508285522461
23.6068172454834,16.588455200195312,7.108281135559082
25.099367141723633,16.22024917602539,8.582537651062012
23.034656524658203,16.792741775512695,8.074589729309082
23.819612503051758,16.999313354492188,7.7353973388671875
23.067628860473633,16.608631134033203,7.431677341461182
24.819137573242188,16.52675437927246,6.903308391571045
23.063879013061523,16.148944854736328,7.9659104347229
22.71036720275879,19.942012786865234,8.43262004852295
24.102703094482422,18.600706100463867,8.260353088378906
23.65740966796875,17.007892608642578,7.9509453773498535
24.495746612548828,18.30702781677246,8.775936126708984
23.899314880371094,16.31014060974121,7.933348655700684
23.808238983154297,17.058183670043945,7.394054889678955
23.38819694519043,20.34882926940918,8.497368812561035
22.691946029663086,17.75864601135254,7.315677642822266
23.687063217163086,14.468815803527832,5.900317192077637
22.9913387298584,17.804546356201172,8.297112464904785
22.810016632080078,17.56105613708496,8.402894020080566
23.789220809936523,17.26633644104004,7.874855995178223
22.657670974731445,16.637407302856445,6.242918968200684
23.187824249267578,16.700260162353516,6.7060699462890625
23.94331169128418,15.52962589263916,6.888460159301758
22.471912384033203,14.54405689239502,5.561530590057373
23.46092414855957,13.827302932739258,5.35506010055542
22.322599411010742,16.423906326293945,7.746586322784424
22.275712966918945,15.848287582397461,6.597412586212158
22.629316329956055,14.626140594482422,5.306612491607666
22.923873901367188,14.876434326171875,5.74639892578125
22.23602867126465,14.5951509475708,5.733706474304199
21.480667114257812,13.491403579711914,5.051024436950684
23.020292282104492,16.444496154785156,6.9442267417907715
22.509376525878906,17.74042510986328,8.301976203918457
22.460391998291016,16.609935760498047,7.5784735679626465
21.089618682861328,15.683442115783691,5.750359058380127
22.332805633544922,16.12050437927246,6.753025054931641
21.5268497467041,16.027263641357422,6.378814697265625
21.83197021484375,14.774407386779785,5.2596211433410645
21.928783416748047,16.231691360473633,5.611332416534424
21.474254608154297,14.949539184570312,4.996878147125244
21.667402267456055,14.784660339355469,6.01251745223999
21.673742294311523,15.485940933227539,5.703657627105713
22.411975860595703,15.331366539001465,5.6594438552856445
21.297056198120117,14.593830108642578,4.881281852722168
21.951457977294922,14.102659225463867,5.437264442443848
21.925045013427734,14.214227676391602,5.401515483856201
23.07423973083496,15.17652702331543,5.9276041984558105
22.643321990966797,14.800878524780273,6.719949722290039
21.543659210205078,14.584768295288086,5.4180684089660645
21.12588882446289,14.155219078063965,5.951934814453125
23.029285430908203,13.714911460876465,5.313525199890137
21.938135147094727,14.331433296203613,5.071822643280029
20.90399932861328,14.629864692687988,5.030468463897705
20.612028121948242,13.74612045288086,5.54003381729126
20.631486892700195,12.430489540100098,4.121079921722412
21.80466651916504,15.511598587036133,5.955731391906738
22.157859802246094,15.649031639099121,6.0509419441223145
21.10953712463379,17.00996971130371,5.632493495941162
21.21727180480957,15.994407653808594,5.56058931350708
20.00250816345215,15.19905948638916,5.503912448883057
21.69522476196289,13.600006103515625,4.942440509796143
21.047439575195312,12.45384693145752,3.96101975440979
20.563690185546875,12.555743217468262,4.409801959991455
20.511293411254883,11.93370532989502,4.006215572357178
20.6766300201416,15.991973876953125,5.676985740661621
20.53815460205078,15.285452842712402,4.9432220458984375
19.96054458618164,15.124483108520508,4.426778316497803
20.843040466308594,15.955931663513184,5.678284168243408
19.567642211914062,15.270270347595215,5.788538932800293
19.740039825439453,13.868967056274414,4.291061878204346
21.23444938659668,13.31410026550293,4.19404411315918
20.261014938354492,14.111959457397461,4.522317409515381
21.36359977722168,13.653570175170898,4.279853343963623
20.892349243164062,13.236011505126953,4.229030132293701
20.4748592376709,14.917974472045898,4.690183162689209
19.80232810974121,13.518280029296875,4.811769008636475
19.57833480834961,14.452387809753418,4.50908088684082
19.439838409423828,14.731364250183105,4.61201286315918
20.430105209350586,14.886280059814453,5.1710124015808105
20.62826919555664,14.531057357788086,4.961066246032715
20.586673736572266,14.360274314880371,5.143454074859619
19.770898818969727,14.574056625366211,4.1181960105896
19.747343063354492,13.267850875854492,3.9877634048461914
19.990930557250977,13.640771865844727,4.16614294052124
19.051321029663086,14.033549308776855,3.968352794647217
20.828704833984375,13.457826614379883,4.023456573486328
20.9074649810791,12.685752868652344,4.311990737915039
20.143861770629883,12.633031845092773,4.221785545349121
19.744304656982422,12.95389461517334,4.119112491607666
19.04780387878418,12.52225112915039,3.7770164012908936
20.68623924255371,12.922698974609375,4.113462924957275
19.147926330566406,12.895779609680176,3.534916400909424
19.408218383789062,11.487529754638672,3.3629307746887207
19.247278213500977,11.307621955871582,3.4213850498199463
20.319896697998047,17.242965698242188,5.492958068847656
19.04806137084961,11.949307441711426,3.264688730239868
18.70236587524414,12.9528226852417,3.421417713165283
19.806900024414062,11.980965614318848,3.5793509483337402
20.20651626586914,12.356950759887695,3.9161534309387207
18.146190643310547,13.107072830200195,3.689986228942871
19.226211547851562,13.291728019714355,3.8880791664123535
18.698415756225586,11.9855375289917,3.3003954887390137
18.458370208740234,12.261007308959961,3.214261293411255
18.590784072875977,12.093803405761719,3.1989195346832275
19.489253997802734,12.884098052978516,3.9288241863250732
18.44906997680664,12.707883834838867,3.2518887519836426
18.280582427978516,12.226334571838379,3.344799518585205
18.32819938659668,13.345259666442871,3.4926600456237793
18.360509872436523,12.540986061096191,3.033583164215088
18.687156677246094,12.163623809814453,3.129483222961426
17.496551513671875,15.72201156616211,4.260802268981934
17.925579071044922,14.636405944824219,4.165292263031006
17.656068801879883,13.812726974487305,3.3886947631835938
18.3460750579834,12.377521514892578,3.011164426803589
18.667217254638672,12.386974334716797,3.2896816730499268
18.614957809448242,11.58350944519043,3.398153066635132
17.572555541992188,11.433847427368164,2.6710870265960693
17.3946533203125,11.72409439086914,2.6494882106781006
17.5155086517334,10.886983871459961,2.4070241451263428
17.462974548339844,13.033815383911133,3.4174702167510986
17.389055252075195,10.860967636108398,2.598982334136963
17.51032066345215,12.214422225952148,2.993056535720825
17.42840003967285,11.768916130065918,2.593547821044922
16.810758590698242,10.959473609924316,2.3982326984405518
17.323631286621094,14.27214527130127,3.4197967052459717
17.03925895690918,11.967211723327637,2.9551522731781006
16.715913772583008,11.58223819732666,2.538092851638794
16.460058212280273,12.192914009094238,2.6002848148345947
16.881298065185547,11.484419822692871,2.5532662868499756
17.629392623901367,10.954493522644043,2.6532340049743652
16.92070960998535,10.780916213989258,2.3166205883026123
17.805160522460938,10.75157642364502,2.4338488578796387
16.94221305847168,9.514372825622559,2.333841562271118
33.67173767089844,27.698793411254883,22.426687240600586
31.782546997070312,27.282501220703125,20.843591690063477
29.011442184448242,23.227243423461914,17.239131927490234
30.44061851501465,22.722578048706055,16.712434768676758
30.642717361450195,27.45563316345215,20.219635009765625
30.02098274230957,22.27891731262207,14.92512035369873
27.820018768310547,26.096576690673828,18.67293930053711
28.768491744995117,19.685819625854492,12.558466911315918
29.864734649658203,22.194612503051758,15.643978118896484
27.259639739990234,23.735523223876953,14.330757141113281
27.2778263092041,24.49920654296875,16.69808578491211
27.61838722229004,21.636804580688477,14.244850158691406
26.707317352294922,19.908863067626953,12.435514450073242
28.49639892578125,23.801895141601562,17.137563705444336
28.846416473388672,19.13411521911621,12.457225799560547
28.472135543823242,21.809616088867188,15.02483081817627
26.082592010498047,23.457185745239258,14.806777000427246
26.41035270690918,21.500394821166992,14.006014823913574
26.368879318237305,20.90563201904297,13.787357330322266
27.337383270263672,21.376623153686523,11.930489540100098
26.55112648010254,20.417720794677734,11.467768669128418
26.28177833557129,20.632442474365234,10.395373344421387
27.290607452392578,19.21932601928711,11.146885871887207
27.288122177124023,17.650114059448242,12.080653190612793
26.629262924194336,17.735004425048828,10.261964797973633
25.802127838134766,17.373878479003906,9.543551445007324
26.683818817138672,17.127470016479492,9.24695873260498
26.32245445251465,14.419201850891113,8.855229377746582
27.253812789916992,19.950016021728516,11.56522274017334
26.12518310546875,15.511784553527832,8.337760925292969
26.868831634521484,23.42212677001953,15.7755765914917
27.349834442138672,21.265779495239258,13.385543823242188
26.09535789489746,20.175764083862305,11.463958740234375
26.89931297302246,19.332185745239258,11.927854537963867
27.254858016967773,18.521276473999023,10.459485054016113
27.255416870117188,18.472299575805664,9.822314262390137
25.24380874633789,16.267539978027344,7.787684440612793
25.184608459472656,16.96604347229004,8.061103820800781
25.722349166870117,22.340255737304688,11.260068893432617
25.568981170654297,22.524749755859375,14.233087539672852
26.673980712890625,24.355751037597656,14.277304649353027
26.789392471313477,20.15625,13.36746597290039
26.801950454711914,20.46092987060547,10.303035736083984
24.855831146240234,20.641088485717773,12.678984642028809
26.60771942138672,20.549026489257812,10.311222076416016
27.167875289916992,18.55377769470215,10.275314331054688
25.31664276123047,18.332969665527344,10.2660493850708
25.616540908813477,18.80829429626465,10.239198684692383
26.872840881347656,18.305112838745117,10.094603538513184
26.45549964904785,18.955482482910156,9.707621574401855
25.40268325805664,19.137603759765625,10.241349220275879
25.917097091674805,17.714340209960938,9.125907897949219
25.724485397338867,17.60205841064453,9.672953605651855
26.571590423583984,17.74079704284668,9.068256378173828
25.790075302124023,16.862842559814453,9.408141136169434
25.77082633972168,16.480941772460938,9.126200675964355
26.892841339111328,17.42356300354004,8.937468528747559
25.87519073486328,17.505624771118164,8.327655792236328
26.721694946289062,15.46188735961914,8.574332237243652
25.31736946105957,14.311355590820312,8.698455810546875
26.350425720214844,18.296302795410156,9.042953491210938
25.171913146972656,16.9332218170166,8.031469345092773
25.043996810913086,22.200275421142578,12.432262420654297
24.336124420166016,19.45310401916504,10.975835800170898
26.54625129699707,19.164018630981445,9.847347259521484
26.399627685546875,18.087635040283203,9.437060356140137
24.906810760498047,17.90558433532715,8.97376823425293
25.003780364990234,18.7200870513916,8.805112838745117
24.91008758544922,18.464120864868164,9.149188041687012
26.218952178955078,17.921146392822266,9.21432113647461
25.183767318725586,18.53339958190918,10.123888969421387
25.483692169189453,17.458187103271484,8.075467109680176
24.90154457092285,17.658092498779297,9.20063591003418
24.861160278320312,20.812597274780273,10.1234712600708
25.601089477539062,18.881139755249023,10.19611644744873
25.94696807861328,17.946369171142578,10.566427230834961
24.280593872070312,17.007291793823242,8.632801055908203
25.876441955566406,17.489879608154297,8.491971015930176
24.17152214050293,21.072662353515625,9.699257850646973
23.868127822875977,18.45090103149414,8.148375511169434
23.989105224609375,18.299272537231445,9.7619047164917
24.81166648864746,18.047475814819336,9.453490257263184
25.418397903442383,17.5487003326416,8.553099632263184
25.18758201599121,18.182823181152344,8.141281127929688
25.133560180664062,16.999120712280273,8.912576675415039
23.774166107177734,17.552196502685547,8.108569145202637
23.907407760620117,16.830371856689453,8.21298599243164
24.435585021972656,16.883014678955078,8.856195449829102
25.978551864624023,16.79185676574707,8.792817115783691
24.260690689086914,17.08043098449707,8.288850784301758
25.4190731048584,17.142929077148438,8.64987564086914
25.047626495361328,17.269601821899414,8.332942008972168
25.972217559814453,16.460693359375,8.236783981323242
25.560256958007812,16.66654396057129,8.453625679016113
25.834192276000977,15.676955223083496,7.867889881134033
26.139467239379883,16.36406707763672,8.552360534667969
23.35344696044922,20.94100570678711,9.744370460510254
23.49513053894043,19.01927375793457,8.132665634155273
24.407943725585938,18.196226119995117,8.879640579223633
23.76469612121582,17.73927879333496,8.420371055603027
24.179683685302734,17.648653030395508,7.8601789474487305
24.04756736755371,16.870508193969727,8.083504676818848
24.376665115356445,15.211023330688477,6.383170127868652
24.503997802734375,16.557218551635742,8.445999145507812
25.429798126220703,20.494455337524414,10.867914199829102
25.108078002929688,16.664155960083008,8.885334014892578
23.88507843017578,17.46316909790039,8.221979141235352
23.75226593017578,18.06719398498535,7.9680304527282715
24.00843048095703,16.93348503112793,8.732865333557129
24.2506160736084,20.56369972229004,9.542388916015625
24.34791374206543,19.253833770751953,9.329937934875488
23.3510684967041,18.739408493041992,7.793872356414795
24.329763412475586,19.057065963745117,8.133949279785156
23.715665817260742,18.20268440246582,9.894187927246094
24.701520919799805,17.57542610168457,7.743447303771973
23.298564910888672,17.91494369506836,7.963037490844727
24.304697036743164,17.604787826538086,8.46780776977539
24.88405990600586,17.41297721862793,8.429216384887695
24.340925216674805,17.790870666503906,8.750997543334961
22.958032608032227,16.273836135864258,7.4251861572265625
24.862834930419922,16.226367950439453,7.329283714294434
24.368284225463867,16.24672508239746,7.187465667724609
24.1032772064209,15.201122283935547,7.730424404144287
23.282258987426758,16.259258270263672,7.890381813049316
22.88132667541504,16.16942024230957,7.058597087860107
22.9107608795166,16.31734848022461,7.247312545776367
23.019067764282227,17.02501678466797,6.609962463378906
24.068883895874023,16.307933807373047,8.390464782714844
23.249788284301758,19.873157501220703,8.593058586120605
22.878524780273438,17.813663482666016,7.512977600097656
23.095474243164062,17.671138763427734,8.064595222473145
22.98590850830078,17.69182014465332,7.974497318267822
23.983652114868164,17.24689483642578,8.410222053527832
22.462997436523438,16.440702438354492,6.725466728210449
23.635425567626953,19.610448837280273,8.277994155883789
23.309389114379883,17.486358642578125,7.402541637420654
22.662174224853516,15.219922065734863,5.936272144317627
23.730579376220703,18.55121612548828,8.916836738586426
23.199199676513672,17.248828887939453,8.39104175567627
22.817556381225586,17.77652931213379,7.7830939292907715
23.031021118164062,16.103622436523438,6.140109062194824
21.912452697753906,15.626235961914062,5.924638271331787
22.504446029663086,14.36059856414795,5.989295482635498
23.24574089050293,14.893326759338379,5.895989894866943
23.82589340209961,15.0671968460083,5.91264009475708
23.550588607788086,17.982025146484375,8.944304466247559
23.4088134765625,15.789214134216309,6.916656017303467
22.171140670776367,15.297724723815918,5.436824798583984
22.869152069091797,13.809593200683594,5.328359127044678
21.76798439025879,14.253138542175293,5.482106685638428
23.610754013061523,13.529352188110352,5.586620330810547
23.02418327331543,15.372360229492188,6.507138252258301
21.419401168823242,18.35128402709961,8.18195915222168
22.349163055419922,15.763860702514648,7.1630167961120605
22.653026580810547,15.604021072387695,6.1552228927612305
21.948793411254883,15.894877433776855,6.548150062561035
22.782655715942383,15.462000846862793,6.5086798667907715
22.61077117919922,15.748733520507812,5.806191444396973
21.313356399536133,15.317554473876953,5.143973350524902
22.476734161376953,14.99361801147461,5.254061698913574
22.788249969482422,14.623177528381348,6.266777038574219
21.01434898376465,15.611207008361816,5.5796356201171875
22.624610900878906,14.90108871459961,5.556022644042969
21.92514419555664,14.275660514831543,4.919348239898682
22.38702964782715,15.243536949157715,5.990998268127441
22.211820602416992,14.658750534057617,5.644360065460205
21.32280731201172,14.540860176086426,5.2527174949646
21.114072799682617,14.720742225646973,6.239706993103027
21.52869415283203,15.008180618286133,5.574931621551514
23.057180404663086,12.895153045654297,5.91917610168457
21.00121307373047,13.340965270996094,4.7141008377075195
21.86897087097168,13.817659378051758,4.875650882720947
21.18513298034668,14.56592082977295,5.07226037979126
21.817121505737305,13.560946464538574,5.798370838165283
20.78094482421875,13.13008975982666,4.39453125
20.371477127075195,15.774419784545898,5.662901401519775
20.351545333862305,14.858407020568848,5.268878936767578
21.39686393737793,16.422449111938477,5.515578269958496
21.038482666015625,14.58895206451416,5.032046794891357
20.441898345947266,15.181283950805664,5.612248420715332
21.404558181762695,14.128117561340332,5.062511444091797
21.96934700012207,12.659730911254883,4.207437515258789
21.587242126464844,12.54935073852539,4.617095947265625
21.927101135253906,12.016338348388672,4.31272554397583
21.59937858581543,15.997992515563965,5.932607650756836
20.33490753173828,14.725457191467285,4.712294578552246
20.645042419433594,15.228779792785645,4.609009265899658
19.539262771606445,15.27297306060791,5.083095550537109
